,title,link
1312,Snowl 0.3 released,https://blog.mozilla.org/en/mozilla/snowl-0-3-released/
1313,Mozilla Service Week is here!,https://blog.mozilla.org/en/mozilla/mozilla-service-week-is-here/
1314,Personas Continues its Rapid Growth; Adds New Content to Gallery,https://blog.mozilla.org/en/mozilla/personas-continues-its-rapid-growth-adds-new-content-to-gallery/
1315,"Mark your calendar:  Mozservice09 Twitter Chat on Monday, Sept. 14th",https://blog.mozilla.org/en/mozilla/mark-your-calendar-mozservice09-twitter-chat-on-monday-sept-14th/
1316,Free services and support next week from Mozservice friends!,https://blog.mozilla.org/en/mozilla/free-services-and-support-next-week-from-mozservice-friends/
1317,Firefox 3.5.3 and 3.0.14 security updates now available for download,https://blog.mozilla.org/en/products/firefox/firefox-3-5-3-and-3-0-14-security-updates-now-available-for-download/
1318,OneWebDay + Mozilla Service Week = Web Goodness!,https://blog.mozilla.org/en/mozilla/onewebday-mozilla-service-week-web-goodness/
1319,Fennec alpha 3 for Windows Mobile released!,https://blog.mozilla.org/en/mozilla/fennec-alpha-3-for-windows-mobile-released/
1320,Mozilla Service Week:  The challenge is on!,https://blog.mozilla.org/en/mozilla/mozilla-service-week-the-challenge-is-on/
1321,"Mozilla Add-ons Meetup in Chicago, IL – Sept. 29th",https://blog.mozilla.org/en/mozilla/mozilla-add-ons-meetup-in-chicago-il-sept-29th/
1322,Creative Collective Design Challenge: Firefox Goes Mobile,https://blog.mozilla.org/en/mozilla/creative-collective-design-challenge-firefox-goes-mobile/
1323,Mozilla Labs Announces New Fall Design Challenges!,https://blog.mozilla.org/en/mozilla/mozilla-labs-announces-new-fall-design-challenges/
1324,AMO 5.0.9 Launched!,https://blog.mozilla.org/en/mozilla/amo-5-0-9-launched/
1325,Making Service Easy!,https://blog.mozilla.org/en/mozilla/making-service-easy/
1326,Fennec 1.0 Beta 3 for Maemo released!,https://blog.mozilla.org/en/mozilla/fennec-1-0-beta-3-for-maemo-released/
1327,Creativity + Service = Awesome,https://blog.mozilla.org/en/mozilla/creativity-service-awesome/
1328,The Creative Collective is Here! Join Us.,https://blog.mozilla.org/en/products/firefox/the-creative-collective-is-here-join-us/
1329,Calling All Volunteers – Mozilla Service Week needs YOU!,https://blog.mozilla.org/en/mozilla/calling-all-volunteers-mozilla-service-week-needs-you/
1330,Firefox 3 users get a major update to Firefox 3.5,https://blog.mozilla.org/en/products/firefox/firefox-3-users-get-a-major-update-to-firefox-3-5/
1331,Mozilla Labs Launches Test Pilot Add-on for Firefox 3.5,https://blog.mozilla.org/en/mozilla/mozilla-labs-launches-test-pilot-add-on-for-firefox-3-5/
1332,Firefox 3.5 Community Parties Roundup,https://blog.mozilla.org/en/products/firefox/firefox-3-5-community-parties-roundup/
1333,International Mozilla Store Back Online,https://blog.mozilla.org/en/mozilla/international-mozilla-store-back-online/
1334,Mozilla Store Vendor Security Breach,https://blog.mozilla.org/en/mozilla/mozilla-store-vendor-security-breach/
1335,Mozilla Service Week:  A little help from our Friends,https://blog.mozilla.org/en/mozilla/mozilla-service-week-a-little-help-from-our-friends/
1336,"Personas Gallery Welcomes Its 20,000th Design",https://blog.mozilla.org/en/mozilla/personas-gallery-welcomes-its-20000th-design/
1337,Firefox 3.5.2 and 3.0.13 security updates now available for download,https://blog.mozilla.org/en/products/firefox/firefox-3-5-2-and-3-0-13-security-updates-now-available-for-download/
1338,One Billion Downloads of Firefox!,https://blog.mozilla.org/en/mozilla/one-billion-downloads-of-firefox/
1339,Bugzilla 3.4 Released!,https://blog.mozilla.org/en/mozilla/bugzilla-3-4-released/
1340,Firefox 3.0.12 update now available,https://blog.mozilla.org/en/mozilla/firefox-3-0-12-update-now-available/
1341,Fastest Firefox: The Mozilla Community Shows Its Speed,https://blog.mozilla.org/en/products/firefox/fastest-firefox-the-mozilla-community-shows-its-speed/
1342,Firefox 3.5.1 update is now available for download,https://blog.mozilla.org/en/mozilla/firefox-3-5-1-update-is-now-available-for-download/
1343,Mozilla Labs releases Jetpack 0.4,https://blog.mozilla.org/en/mozilla/mozilla-labs-releases-jetpack-0-4/
1344,Introducing Firefox Add-ons Contributions Pilot,https://blog.mozilla.org/en/mozilla/introducing-firefox-add-ons-contributions-pilot/
1345,Robot Love is Infectious!,https://blog.mozilla.org/en/mozilla/robot-love-is-infectious/
1346,Jetpack 0.3 Released,https://blog.mozilla.org/en/mozilla/jetpack-03-released/
1347,Mozilla Labs releases Ubiquity 0.5,https://blog.mozilla.org/en/mozilla/mozilla-labs-releases-ubiquity-05/
1348,Mozilla Introduces Harry Potter Personas,https://blog.mozilla.org/en/mozilla/mozilla-introduces-harry-potter-personas/
1349,Firefox 3.5 Available Now!,https://blog.mozilla.org/en/mozilla/firefox-35-available-now/
1350,Mozilla Advances the Web with Firefox 3.5,https://blog.mozilla.org/en/mozilla/mozilla-advances-the-web-with-firefox-3-5/
1351,Firefox 3.5: Coming Soon!,https://blog.mozilla.org/en/products/firefox/firefox-35-coming-soon/
1352,New Fennec Releases Available!,https://blog.mozilla.org/en/mozilla/new-fennec-releases-available/
1353,Calling public benefit organizations:  How can we help you?,https://blog.mozilla.org/en/mozilla/calling-public-benefit-organizations-how-can-we-help-you/
1354,Open Video Conference Roundup,https://blog.mozilla.org/en/mozilla/mark-surman-open-video-conference-roundup/
1355,Updated Firefox 3.5 Release Candidate Available Now,https://blog.mozilla.org/en/mozilla/updated-firefox-35-release-candidate/
1356,Mozilla Service Week:  How to help!,https://blog.mozilla.org/en/mozilla/mozilla-service-week-how-to-help/
1357,Extend Firefox 3.5. Make the Next Great Web Experience!,https://blog.mozilla.org/en/mozilla/extend-firefox-35-make-the-next-great-web-experience/
1358,Discover Shiretoko,https://blog.mozilla.org/en/mozilla/discover-shiretoko/
1359,Firefox 3.5 Release Candidate Available Now!,https://blog.mozilla.org/en/mozilla/firefox-35-release-candidate-available-now/
1360,New Firefox 3.5 Videos,https://blog.mozilla.org/en/mozilla/new-firefox-35-videos/
1361,"Fastest Firefox, Part 3: On a Musical Note…",https://blog.mozilla.org/en/products/firefox/fastest-firefox-part-3-on-a-musical-note/
1362,Fastest Firefox Update: Videos Due on 6/28,https://blog.mozilla.org/en/products/firefox/fastest-firefox-update-videos-due-on-628/
1363,Artful Collaboration: Infectious & Mozilla Firefox,https://blog.mozilla.org/en/mozilla/artful-collaboration-infectious-mozilla-firefox/
1364,Firefox 3.5 beta users will receive update to early release candidate,https://blog.mozilla.org/en/mozilla/firefox-35-beta-users-will-receive-update-to-early-release-candidate/
1365,Be the Difference:  Mozilla Service Week!,https://blog.mozilla.org/en/mozilla/be-the-difference-mozilla-service-week/
1366,Firefox 3.0.11 security and stability release now available,https://blog.mozilla.org/en/products/firefox/firefox-3011-security-and-stability-release-now-available/
1367,Mozilla Introduces Add-on Collections,https://blog.mozilla.org/en/mozilla/mozilla-introduces-add-on-collections/
1368,Firefox 3.5 Preview now available for beta users,https://blog.mozilla.org/en/products/firefox/firefox-35-preview-now-available-for-beta-users/
1369,"Fastest Firefox, Part 2: More Speediness",https://blog.mozilla.org/en/products/firefox/fastest-firefox-part-2-more-speediness/
1370,Personas Reaches 5 Million Downloads!,https://blog.mozilla.org/en/mozilla/personas-reaches-5-million-downloads/
1371,Show Us Your Speed!,https://blog.mozilla.org/en/products/firefox/show-us-your-speed/
1372,Dailymotion Supports Open Video,https://blog.mozilla.org/en/mozilla/dailymotion-supports-open-video/
1373,"Mozilla Labs Introduces Jetpack, Call for Participation",https://blog.mozilla.org/en/mozilla/mozilla-labs-introduces-jetpack-call-for-participation/
1374,Mitchell Baker Honored as a Winner of  The Anita Borg Institute’s 2009 Women of Vision Award,https://blog.mozilla.org/en/mozilla/mitchell-baker-honored-as-a-winner-of-the-anita-borg-institutes-2009-women-of-vision-award/
1375,Mozilla Labs Launches Prism 1.0  beta,https://blog.mozilla.org/en/mozilla/mozilla-labs-launches-prism-10-beta/
1376,A new look for Spread Firefox,https://blog.mozilla.org/en/mozilla/a-new-look-for-spread-firefox/
1377,Firefox 3.5 Beta 4 now available for download!,https://blog.mozilla.org/en/products/firefox/firefox-35-beta-4-now-available-for-download/
1378,Firefox 3.0.10 security and stability release now available,https://blog.mozilla.org/en/products/firefox/firefox-3010-security-and-stability-release-now-available/
1379,Firefox 3.0.9 security and stability release now available,https://blog.mozilla.org/en/products/firefox/firefox-309-security-and-stability-release-now-available/
1380,Mozilla Support Announces Version 1.0,https://blog.mozilla.org/en/mozilla/mozilla-support-announces-version-10/
1381,Mozilla Labs Adds Style and Star Power to Firefox with New Personas,https://blog.mozilla.org/en/mozilla/personas/
1382,Mozilla Adds Style and Star Power to Firefox with New Personas,https://blog.mozilla.org/en/mozilla/mozilla-adds-style-and-star-power-to-firefox-with-new-personas/
1383,Firefox 3.0.8 security release now available,https://blog.mozilla.org/en/mozilla/firefox-308-security-release-now-available/
1384,Mozilla and the Khronos Group Announce Initiative to Bring Accelerated 3D to the Web,https://blog.mozilla.org/en/mozilla/mozilla-and-the-kronos-group-announce-initiative-to-bring-accelerated-3d-to-the-web/
1385,Announcing Fennec 1.0 Beta 1,https://blog.mozilla.org/en/mozilla/announcing-fennec-10-beta-1/
1386,Firefox 3.1 Beta 3 now available for download,https://blog.mozilla.org/en/mozilla/firefox-31-beta-3-now-available-for-download/
1387,Join Mozilla at SxSW 2009!,https://blog.mozilla.org/en/mozilla/join-mozilla-at-sxsw-2009/
1388,Mozilla Labs Announces 2009 Design Challenge: SxSW Edition,https://blog.mozilla.org/en/mozilla/mozilla-labs-announces-2009-design-challenge-sxsw-edition/
1389,Beware the Security Metric,https://blog.mozilla.org/en/mozilla/beware-the-security-metric/
1390,Firefox 3.0.7 security and stability release now available,https://blog.mozilla.org/en/products/firefox/firefox-307-security-and-stability-release-now-available/
1391,Online chat: How Can Mozilla Empower Nonprofits & Movements?,https://blog.mozilla.org/en/products/firefox/online-chat-how-can-mozilla-empower-nonprofits-movements/
1392,The Mozilla Community Marketing Guide,https://blog.mozilla.org/en/mozilla/the-mozilla-community-marketing-guide/
1393,Harnessing Firefox Add-ons & Web Apps to Make Change,https://blog.mozilla.org/en/mozilla/harnessing-firefox-add-ons-web-apps-to-make-change/
1394,Mitchell Baker Honored as a Winner of The Anita Borg Institute’s 2009 Women of Vision Award,https://blog.mozilla.org/en/mozilla/mitchell-baker-honored-as-a-winner-of-the-anita-borg-institutes-2009-women-of-vision-award-2/
1395,Mozilla’s Developer Tools Lab Introduces Bespin,https://blog.mozilla.org/en/mozilla/mozillas-developer-tools-lab-introduces-bespin/
1396,Q&A on Mozilla and the European Commission,https://blog.mozilla.org/en/mozilla/qa-on-mozilla-and-the-ec/
1397,Heading to India!,https://blog.mozilla.org/en/mozilla/heading-to-india/
1398,Firefox 3.0.6 security updates now available for download,https://blog.mozilla.org/en/mozilla/firefox-306-security-updates-now-available-for-download/
1399,Bugzilla Issues Four Releases for Major Security Improvements,https://blog.mozilla.org/en/mozilla/bugzilla-issues-four-releases-for-major-security-improvements/
1400,Mozilla Clubs,https://blog.mozilla.org/en/mozilla/mozilla-clubs/
1401,Mozilla Labs Introduces Design Challenge,https://blog.mozilla.org/en/mozilla/mozilla-labs-introduces-design-challenge/
1402,Visualizing Mozilla Community,https://blog.mozilla.org/en/mozilla/visualizing-mozilla-community/
1403,In Support of Open Video,https://blog.mozilla.org/en/mozilla/in-support-of-open-video/
1404,Firefox 2.0.0.20 users offered a free upgrade,https://blog.mozilla.org/en/mozilla/firefox-20020-users-offered-a-free-upgrade/
1405,Mozilla Labs releases Major Ubiquity Update,https://blog.mozilla.org/en/mozilla/307/
1406,Mozilla Labs releases Snowl 0.2,https://blog.mozilla.org/en/mozilla/mozilla-labs-releases-snowl-02/
1407,A Different Kind Of New Year’s Resolution,https://blog.mozilla.org/en/products/firefox/a-different-kind-of-new-years-resolution/
1408,Congratulations!  “Fox For All” Wins Impact Mozilla,https://blog.mozilla.org/en/mozilla/congratulations-fox-for-all-wins-impact-mozilla/
1409,Fennec alpha 2 released,https://blog.mozilla.org/en/mozilla/fennec-alpha-2-released/
1410,Firefox 2.0.0.20 now available for download,https://blog.mozilla.org/en/mozilla/firefox-20020-now-available-for-download/
1411,Firefox on film!,https://blog.mozilla.org/en/products/firefox/firefox-on-film/
1412,Firefox 3.0.5 and 2.0.0.19 security updates now available for download,https://blog.mozilla.org/en/mozilla/firefox-305-and-20019-security-updates-now-available-for-download/
1413,Impact Mozilla – Vote Now!,https://blog.mozilla.org/en/mozilla/impact-mozilla-vote-now/
1414,Thunderbird 3.0 beta 1 now available!,https://blog.mozilla.org/en/mozilla/thunderbird-30-beta-1-now-available/
1415,Firefox 3.1 beta 2 now available!,https://blog.mozilla.org/en/mozilla/firefox-31-beta-2-now-available/
1416,The Mozilla Community Store is here!,https://blog.mozilla.org/en/mozilla/the-mozilla-community-store-is-here/
1417,Bugzilla 3.2 released!,https://blog.mozilla.org/en/mozilla/bugzilla-32-released/
1418,Support Firefox Day 4: Firefox support in all languages,https://blog.mozilla.org/en/products/firefox/support-firefox-day-4-firefox-support-in-all-languages/
1419,Fashion Your Firefox Launched for Easy Discovery and Installation of Firefox Add-ons!,https://blog.mozilla.org/en/mozilla/fashion-your-firefox-launched-for-easy-discovery-and-installation-of-firefox-add-ons/
1420,Firefox 2.0.0.18 and 3.0.4 security updates now available for download,https://blog.mozilla.org/en/mozilla/firefox-20018-and-304-security-updates-now-available-for-download/
1421,Spread Thunderbird is live!,https://blog.mozilla.org/en/mozilla/spread-thunderbird-is-live/
1422,Mozilla at Green Festival!,https://blog.mozilla.org/en/mozilla/mozilla-at-green-festival/
1423,Firefox Turns Four!,https://blog.mozilla.org/en/mozilla/firefox-turns-four/
1424,Getting our campus reps “On the Street”…,https://blog.mozilla.org/en/mozilla/mozilla-on-the-street-interviews/
1425,Firefox 3.1 beta 1 now available for download,https://blog.mozilla.org/en/mozilla/firefox-31-beta-1-now-available-for-download/
1426,Impact Mozilla – Make Your Mark on Mozilla’s Marketing Strategy,https://blog.mozilla.org/en/mozilla/impact-mozilla-make-your-mark-on-mozillas-marketing-strategy/
1427,Firefox 3.0.3 now available for download,https://blog.mozilla.org/en/products/firefox/firefox-303-now-available-for-download/
1428,Firefox 2.0.0.17 and 3.0.2 security updates now available for download,https://blog.mozilla.org/en/mozilla/firefox-20017-and-302-security-updates-now-available-for-download/
1429,Mozilla Partners with StopBadware.org to Protect Consumers,https://blog.mozilla.org/en/mozilla/mozilla-partners-with-stopbadwareorg-to-protect-consumers/
1430,Come get your fill of Foxkeh cuteness!,https://blog.mozilla.org/en/products/firefox/come-get-your-fill-of-foxkeh-cuteness/
1431,From Firefox user to Extend Firefox contest winner!,https://blog.mozilla.org/en/mozilla/from-firefox-user-to-extend-firefox-contest-winner/
1432,Firefox 2 about to get a major update,https://blog.mozilla.org/en/mozilla/firefox-2-about-to-get-a-major-update/
